MPP
415.3867115625
735.9755620112501
118.8689419065
112.19710565075
10.2086554845
165.0299258532
9.62475611295
25.642722215125
155.8568200128
83.03625397175
217.15760522875
36.236178454375
208.05051025355
660.11189174625
244.5028477272
115.720678831
170.50783886125
15.303977075625
10.03371808735
107.96802737402
573.66724630875
168.20846517479998
139.3896530004
206.0157391716
139.3744608564
178.73092438224998
109.4580102005
162.6474649428
105.695182071595
83.5152298925
529.61088477875
320.65604202875
114.655186763
164.66790757175
198.2450988516
330.01098700875
180.22389684255
118.72438721675
118.550366856125
82.99151647512501
139.43888302559998
68.4559302475
92.249730908125
10.12456490695
9.839105582000002
559.06871895375
25.5480382135
112.14638898041
144.2104436544
215.75792053375
244.1349013944
116.223026662875
39.16409134962501
188.057691235
37.439207208375
115.559973066125
141.4904033436
119.438094256125
162.6447468048
112.22030112875
69.00420584375
208.67730957245
10.1242714139
109.554095580125
305.08675327
796.8514921675
244.480000164
600.17664954875
10.3288603857
655.2677057125
190.43090200375
108.62104595232
837.5455514275
188.0639579375
10.03260549005
35.674534086875
72.132579424375
83.51101449462502
26.484269474875003
199.326097956
223.76707383875
205.708405284
148.7269170912
653.8806319962499
389.18999818625
184.4607580731
161.34607806719998
914.77088518875
9.9213571956
199.9798500996
338.17804253125
26.500604191625
649.55212771
673.1240653925
164.98609940309998
10.2086554845
244.8002783412
119.44562623625
194.6421044919
200.62816586705
219.92374276125
205.4358260717
866.87932639875
74.039984296125
389.20619559
38.890693937125
206.2674089075
43.11901652075
200.34744221215
159.6016053996
229.58274184375
107.844936415375
123.664510377125
41.698708564
186.03642013
115.305631245875
199.28389177875
638.61678269
143.0398739496
582.7736948425
118.702599040625
186.30208557905
801.7688424649999
112.531661905085
118.19350831775
122.954299170875
189.35173781
10.83138193205
742.8154733399999
10.03227855185
204.01487381
41.601832841875
389.26746465875
155.1788463888
105.86644062646998
105.88373875903
95.864489676875
124.333395223625
10.1513146016
176.71914725154997
325.19748404375
155.372945526
121.14092623725
37.4751202625
39.88468537225
45.164971523875
106.426220871625
189.35259082125
492.81085588625
648.7952593862499
106.253079127385
26.033021140125
655.78443571875
151.2551332416
200.712214655
578.01685165375
492.304628775
108.37973699825
210.4405657925
10.47693239715
118.43752119875
148.73930808359998
107.45498761659
360.1198129975
109.478074494125
114.3878300745
9.22323814485
555.4751784912501
181.546086475
9.378482545350002
231.82403113105
181.93521387375
110.669409157125
209.273294784
9.8286358079
204.6280060476
279.546702215
355.26845870125
105.8296445225
199.9263573648
306.1503606675
108.817635458295
124.2990351865
9.920978173400002
155.7978099852
573.7512942562499
185.50973020625003
72.011827358
78.78033056925
11.421172158425
10.85102888155
100.88488278325
17.64020101075
190.91881662125
43.983173730625
229.72095268875
200.58721256385
176.7587264094
383.769577645
356.4942312675
104.746233880365
476.65409794125
554.7249878800001
434.08805089375
98.532823676125
221.58979074745
261.64446122875
210.53321522125
27.7594448135
142.5003254244
120.604576140375
10.3892383154
109.56660946033
111.587057841875
145.1352241536
95.901843874875
369.46679033125
67.41215579600001
148.2658484976
163.126213554
102.21502148
148.70769211439998
44.85517136062499
454.7251512625001
122.89458376275
80.30816897962501
176.788097414
389.217611065
187.3662118125
155.830428996
11.0212864592625
180.19496860635
9.3785542566
120.86769542125
571.3517787575
184.2366815506
231.832253209
155.0847798888
200.085423408
184.12106781125
197.7171050225
603.1172966675
143.00809752
534.2744675725
149.9508393792
9.7745115643
389.4172513025
158.08443167399997
10.3892351263
158.13633045
114.4749092405
303.2925600775
621.7922217675
192.3547454075
10.20861890565
173.28071191374997
147.0439052976
122.87285302275
110.115857514625
200.71019145
150.969544386
121.126361026875
106.733612958875
10.08567109505
142.4114793168
205.48688958875
182.75670649875
43.955875878
10.6104650716
9.37869538605
192.8921201002
115.243109867125
820.5730671700001
107.359832029125
147.3687679416
331.9815218225
9.2227707432
638.84950523875
187.04779176750003
10.5762160052
111.64822407275
186.02324355875
151.981358034
18.6816693105
41.203255363375
9.624566485750002
573.903888235
40.437002575
38.00549004125
105.851123502625
205.1738628659
157.7941268436
138.9970885956
101.209065725875
72.13789215062499
207.66269267
164.50385809259998
81.280462085125
555.9247076749999
79.399349674875
648.9466904987501
17.810089629125002
68.4560044885
119.5098880165
208.44620636595
194.1035735825
113.308623826
115.86777138725
200.9843071836
9.378528498
196.64543182625
352.44033687875003
164.3135633232
164.78486733274997
94.29791678175
154.14550601759998
144.0620252868
305.90295863875
189.4822166925
161.5738326804
101.140062632375
680.044459695
215.77593693125
195.935248941
189.4355010337
9.71787223155
150.6869448
106.87370266672
171.80839176525
37.16819760725
117.420129128875
106.297465898625
120.831016409125
610.024219725
656.3831272125001
115.724952756
11.4626953560875
138.0528413328
327.63218107875
570.8749127625
170.04174511899998
39.032298327
105.39389232488
654.63467172375
115.50648669687502
155.8091764968
93.327133948125
784.0304656675
337.84997180375
32.163746299875
105.89151830325
24.765833225625
185.6645323075
244.4239435692
