IntSRHn_mean
9.770132922216276e+27
1.8074238048475305e+28
1.2314609576589628e+28
4.158060284707984e+31
2.9585351144500914e+27
2.0391670635014387e+28
1.281571631149803e+28
1.5168147760997983e+28
3.855093389631146e+29
6.077441464595456e+29
1.347744265385893e+28
2.1508765626082687e+31
6.235109273863681e+32
3.672884389678946e+32
1.0082808187282678e+28
3.0125353230282865e+27
3.2523839725559364e+27
1.2478816732664126e+28
6.119225492876437e+31
2.3737743293569826e+28
1.5846098767979316e+30
3.101423350243179e+27
8.094176768650803e+27
4.056885502402085e+27
1.569137518199833e+28
2.845711615005708e+27
8.640308000825834e+27
9.535503228375073e+27
7.849443005935623e+29
1.0061131362280572e+28
1.2322164471705395e+28
1.3222163494220418e+28
1.8679023857105755e+30
7.483711822302189e+27
2.074866823003589e+28
3.0966331998943683e+27
8.712573448941192e+27
7.956272032818326e+27
1.1094828784890249e+32
4.047291950093904e+27
2.7676595912659647e+27
8.347910465056696e+27
8.100607604322553e+32
1.3666019887310046e+30
1.516094233303178e+31
6.558241484881003e+27
2.449034457271355e+31
1.2383082407213249e+28
6.206175752127451e+27
8.960120745585966e+27
1.3588413804907538e+28
2.199537247652184e+30
2.135289497519131e+28
1.2216490193336205e+28
1.5039440020260457e+28
2.355548017011622e+28
4.133356934470272e+30
2.378097313377502e+28
2.4638123076831743e+27
1.3570744244669237e+28
3.4626734161906144e+27
2.2244070031170807e+28
9.636234676227848e+27
7.485318029496891e+31
2.743691296613115e+27
2.1171186823649988e+30
2.2936277983529053e+32
3.0027799009401564e+27
9.676498487489142e+27
4.3223971379672176e+30
1.7043147813191037e+28
9.394134212486706e+31
7.857386694437485e+27
2.801847530606084e+27
1.8755193861649613e+30
4.31209044304386e+31
3.097390630996279e+27
1.5300831742390613e+31
1.3170307002820498e+30
7.4863099013516e+30
3.593567359872897e+30
1.4159795633855065e+30
2.5123051752107807e+28
9.10489336217748e+27
3.8079602354301538e+31
4.146099000781228e+30
9.925000262061387e+27
1.0785534494613437e+28
1.617088139558733e+28
1.4350820342715149e+28
1.2555571908907115e+28
5.55521009727156e+31
2.9114431151452854e+27
3.029206483467842e+27
9.08996902385042e+27
1.2338918276761691e+28
1.4871450744455776e+28
2.162147578085258e+31
1.553069641651312e+28
3.8546981311734e+27
1.671567976643803e+28
1.4351270909386512e+28
2.763306794834294e+27
2.1911284562214373e+28
4.3810984040846807e+27
4.244656808524785e+27
4.008008464240083e+27
1.0950004688183473e+29
8.942376260878638e+27
1.4834555149213278e+32
1.437904844015779e+28
1.349442966321122e+30
1.0313288023880324e+28
2.8543793348312973e+27
7.674496559014819e+27
4.061608108712557e+27
1.1105723786361294e+32
3.279795404769914e+32
8.546530665888443e+31
2.72093174126745e+30
7.956604406509877e+27
1.7781679273131822e+28
3.835057721091319e+27
1.854897200270997e+29
1.4402893494876346e+28
6.407127409747622e+29
2.883360931446874e+27
1.1064536429621405e+28
1.247546953346411e+28
1.0507147393052e+28
2.7605477587678224e+30
3.333563880653805e+27
6.261339128059925e+27
2.37832570525324e+28
3.730420925125532e+27
1.123905381832077e+28
2.983660223160672e+27
3.672845593826697e+27
2.0406602802266416e+28
7.200380536419147e+27
3.976664565367823e+29
2.921938224731984e+27
1.115452997158138e+28
7.888246890258405e+27
9.322523434503382e+27
8.765894410916502e+27
7.26252385803511e+27
9.22102459500262e+27
1.459591503025035e+28
1.1080351236758011e+28
1.004485748659952e+28
1.25449493186634e+30
2.876978181669457e+27
7.61111006597803e+27
1.967065892082362e+28
2.285965278225078e+28
3.4494147872968134e+27
3.086476107552243e+27
1.0625200366987786e+28
3.900621661558178e+27
1.489296714035593e+28
2.930529886132179e+27
1.3696022341439794e+28
3.3601560524349773e+27
1.7851598448138544e+28
4.832548379192127e+27
1.0310590687384189e+28
1.3742880777950658e+28
7.607455260818611e+27
4.282115123772721e+31
8.763140934896642e+27
3.1579429317781206e+27
1.8212095665847092e+30
2.851179608893941e+27
4.249174012470887e+31
7.951883818252386e+27
3.1203234368640653e+30
7.936523588867464e+27
3.701701430238007e+27
1.3669384487362475e+28
1.6880995356236682e+28
9.084188298352892e+27
6.469731772651091e+31
1.4523368982406211e+32
9.480509434938224e+27
4.061266923880669e+27
7.177546006113346e+27
1.951630043645832e+28
2.3676302346432487e+28
7.233434178306295e+27
7.676864684932972e+27
1.6851085229078326e+28
7.546168313310395e+29
4.5861690498216574e+27
5.988001728374697e+30
2.061749256663649e+30
1.2819071263632028e+28
1.3670533325964782e+28
1.9688153812108864e+30
5.1388620396650975e+28
2.2357109286858092e+27
2.7872073093792234e+27
1.2237313725167224e+28
2.7859239844197907e+27
3.858566239938549e+27
7.169726059378995e+27
4.567927163307169e+30
7.646772238256999e+27
5.91022206618474e+30
1.4475779305118827e+28
1.5632737629366592e+28
8.693037328557584e+27
4.328551600575365e+31
8.328834036581916e+30
1.108382664325696e+28
4.173332707463155e+27
2.571095071650028e+30
6.19267282356595e+27
2.0879465481828848e+30
3.4384536876200574e+27
1.4766411723186672e+28
2.973244020385802e+27
1.0742007515805602e+28
1.4482970923620731e+28
9.656613180065166e+27
1.2356280442478848e+28
9.654769315050192e+27
2.183657611866496e+28
7.098888984212164e+27
1.0210633091707835e+28
1.920667332732e+30
2.749295605970962e+27
3.5547878438810964e+32
6.190473038404575e+27
7.485975816333546e+27
1.1349548358895724e+32
2.1745351078716244e+30
2.182927600629497e+28
8.93455372782759e+31
1.7434452114648971e+31
1.1421663898237436e+30
9.452570679388388e+27
6.376197515281331e+29
1.8990508645870773e+28
2.3443995645231613e+31
4.298528057835244e+32
2.696541890854178e+27
1.0126254188735776e+28
1.367137103519211e+28
1.2163425296599844e+30
1.777467359560386e+28
3.254249187495589e+27
1.9452548726488864e+28
5.335809497791626e+31
2.767965774877909e+27
1.3473685526165057e+28
7.701356852469196e+29
9.96992492246602e+27
2.747059860203632e+27
9.886707670908832e+29
6.14718128941501e+27
4.426670073696192e+31
1.8917294208713595e+31
7.685047659825281e+27
1.1251352256345864e+30
1.113791441047238e+28
1.0302672348709675e+28
3.2557636375743847e+27
9.257221432440358e+27
1.5237339820752475e+28
1.4769790000168802e+28
2.183678132348568e+28
1.3619854964512095e+28
1.2643855530904932e+31
6.383253588939269e+30
5.658258874114226e+31
1.334884550079405e+28
6.147865037157969e+27
3.816411556948494e+31
8.095890919154778e+27
1.7864301184955464e+28
9.868645736535692e+27
1.0209773825590126e+28
7.330312294076284e+27
2.36691691235757e+28
9.461753481386048e+27
2.5988596248477467e+31
3.5689245851270555e+27
6.196019349200961e+27
3.1838821973831524e+30
2.367304843816331e+27
1.2232219279927772e+28
1.8983505592680864e+28
3.2108516690954025e+27
2.696166497783565e+27
9.486833812914986e+27
3.824245771407665e+27
3.43455988983181e+31
8.918356367690624e+27
1.42512976561854e+28
1.9155969179505956e+30
1.2326480444285934e+30
3.7583994582816255e+27
1.5653641747476748e+30
2.4475403486670005e+31
5.5491818881964455e+31
1.7851379379369746e+28
2.5253838446477167e+27
2.569218924591209e+27
1.224203086250005e+28
1.6720258489778093e+28
1.434800025780015e+28
2.1369315982554577e+28
6.491632353732772e+27
7.667315297019173e+27
1.0586613857802874e+32
1.8918975971754463e+32
1.842222246848625e+32
9.89645545971686e+27
5.49222404236247e+30
5.993114919961971e+29
7.403680200761534e+31
6.126936720653949e+27
1.902529142119294e+28
2.1834388237553746e+28
8.265035936826717e+30
8.815831244476366e+27
7.408204584873906e+31
1.1245654630552857e+31
2.387122831793014e+29
2.0452717289042305e+31
1.7775333452475366e+28
1.124312522313788e+28
1.097500653481023e+28
7.95867816965617e+27
1.030463561638944e+28
3.717443865367831e+27
2.2238277059182813e+28
3.816922267022865e+27
2.2832031639577126e+28
5.247980682238126e+30
1.266115394309369e+30
1.331570243561377e+30
1.955570683503372e+28
3.838871217280808e+27
1.057396458867391e+28
1.1880040484164608e+30
2.378325108311839e+28
1.553392409954509e+28
1.1917710101568974e+29
3.348592833170634e+29
2.9767959235613445e+27
7.11305443659076e+27
4.159170132798682e+27
4.358756170818709e+31
1.4356455533039248e+28
2.5150915844007784e+27
3.0057173137975785e+28
3.915754174708268e+27
1.125185895282957e+28
5.211458884037508e+30
8.581123497650617e+30
2.0064988169883066e+28
1.228813613428773e+30
2.749562624595467e+30
3.450531625624696e+27
2.9486106138208694e+27
8.95440848046288e+31
1.1956754643384955e+32
6.0329422351717655e+29
4.766187322797579e+27
1.961070468647415e+31
8.817354348270389e+30
9.954170559750877e+27
1.3624984237266256e+28
1.3592233790728396e+28
6.224792121650253e+27
3.144600895945796e+27
4.419883564483458e+27
5.756625605708355e+29
1.1256011640608362e+32
1.047272260847903e+31
1.90296231079492e+28
2.1022384546348684e+31
1.1144880538289548e+28
9.43151643360735e+27
3.450604182947355e+27
6.144607719756509e+27
1.855066824401356e+32
2.398789468763013e+29
6.732051404820694e+31
3.6802010219121785e+27
3.093412299251062e+27
9.929951372903588e+27
1.3341512113609995e+28
9.228124230361072e+27
3.845823858482296e+30
8.020670520215181e+27
3.936097849629597e+27
3.518517762480474e+27
9.51604790151623e+27
1.124249070974231e+28
3.4553360165393288e+31
3.861657208156319e+27
1.0063411084490142e+28
7.080765079465409e+30
1.092795116912539e+28
2.608065931778736e+31
2.322658633635914e+28
9.085498403766772e+27
7.667107513662974e+27
3.483254418942514e+27
1.230716828314438e+28
3.4444145786338245e+30
6.611401229819762e+27
2.156134938364593e+30
7.40294713095224e+31
2.183998999423593e+28
2.523473864649309e+27
1.5970048317341898e+28
1.017350829781755e+28
2.4211265642722767e+31
3.139270536383663e+30
1.7092369669930348e+30
9.755753487435748e+27
5.425017996135801e+29
2.896462296853581e+32
3.903977096683961e+27
3.292686301103843e+30
1.000495727743604e+28
7.967023185166929e+27
1.2544779283330072e+28
4.637170721252316e+31
1.3230552067605415e+28
9.395981577077532e+27
2.710478177022936e+29
1.2346503933793598e+28
9.205631681467622e+27
1.7110713717273618e+29
9.892077540837076e+27
6.924353232766529e+29
3.178434482826681e+31
1.5626036517831874e+28
4.703398959849519e+29
1.254711224842397e+28
9.253689285485084e+27
2.927576813654854e+31
2.3637890142368707e+27
5.1465274631210205e+29
1.2319972908306707e+28
5.670294240729283e+31
1.899473200949803e+28
6.317685580538644e+27
3.4530694093251404e+27
1.353005575083315e+28
3.73297949408849e+27
3.460082760156921e+27
1.1097682865378572e+28
2.9215234702932387e+27
6.54351653962269e+30
2.708982466143778e+27
9.616919381434315e+28
5.381861532487629e+29
2.244643022999705e+28
1.504295074777909e+28
1.785149928253658e+28
1.4355632324629408e+30
1.3060319888613746e+28
3.3661486838143085e+30
1.4290317310910206e+30
7.119572490303536e+31
2.801613976103173e+27
1.317574864750585e+28
1.9780566819440609e+28
3.3495476359511437e+31
2.787374850261053e+27
2.53075882226634e+31
1.049761372154529e+28
2.609794908533111e+27
1.5572885299468613e+32
1.943759628897524e+28
7.467143220329036e+27
4.453373254172101e+32
1.754777621806251e+29
2.8117520886093746e+31
9.21696787913545e+31
1.895270959280775e+28
1.0759848809124642e+30
3.4538433552079024e+27
1.5297753561963276e+28
1.5535375438085346e+28
1.202988050268041e+28
2.2440479526549606e+28
8.35091655280083e+27
1.2944910133269746e+28
2.0050944890572026e+28
3.444187582394026e+32
7.133598750013755e+30
7.87075884233236e+27
4.154543138669715e+27
1.2045071557021028e+28
1.3998683250066428e+28
1.3647777277550123e+28
8.754260162527731e+27
8.241705307358342e+29
3.644108796855005e+29
2.6078929988745024e+27
4.6708785346761055e+30
9.487883832632048e+27
2.465421952317712e+30
3.096635494932087e+27
7.022825118744854e+29
2.2246049230108454e+28
3.148969373815478e+30
1.90743590130713e+28
2.609537835939875e+27
1.7042070591997528e+28
2.954187765238948e+31
1.308845655247216e+28
1.3157378594709718e+31
1.6889848930081233e+28
7.864469788210167e+27
1.4877225185889129e+28
1.0436378101016908e+28
1.0241473807146496e+28
1.3581521550442263e+28
1.5468175681256766e+30
3.03539864205011e+27
4.855065939697321e+31
1.2236248020146312e+28
1.351680681006399e+32
9.918527894717645e+27
3.5985685585636334e+27
2.2304659916368183e+27
1.0307624511903908e+28
1.6805636868106308e+28
2.293551516871602e+28
4.184159852340518e+30
1.2550661085480888e+30
3.903937319127601e+27
4.488118842516695e+27
4.289455050160274e+29
3.4758536722729746e+27
6.271940737816633e+27
3.821492230609248e+27
1.1091504113020543e+28
1.3744735794226297e+28
1.5886856676381684e+28
6.901639174245099e+31
4.3685539063949454e+27
9.956970555283036e+29
3.590629006204434e+27
1.1991992245173702e+30
1.5885986740772488e+28
7.246567486402565e+30
2.5252856010974785e+27
1.366770166894377e+28
1.3124808834060628e+31
1.6450219027132676e+31
3.055282518421008e+27
2.7163755538224336e+27
4.29688036701031e+30
1.1934126685496177e+28
1.23546006849235e+31
1.6142064452749407e+30
2.2314966416815555e+28
9.202361174818904e+27
6.535980465186129e+30
1.1859380490661375e+30
3.032031768607168e+27
1.4637820059303784e+28
1.2337119706944843e+28
2.172779253557032e+30
3.7512292739703417e+27
1.3145307185799328e+30
7.957329660786976e+27
5.448263451933635e+32
5.932767918331201e+29
1.0314366187421632e+28
6.611308163322223e+27
1.113834605148533e+28
2.0244553831974874e+28
5.304053430738222e+30
4.0053014015671175e+27
2.8477559593109823e+27
2.3555193896803453e+28
6.036911606043157e+27
1.1051178317774676e+31
2.913784262122572e+27
7.887370714513077e+27
4.537805025832485e+30
1.596927587833895e+28
1.089492953977582e+28
1.568938571168451e+28
2.959062859046111e+27
2.373893100839399e+28
3.476422450420206e+27
3.6415593255018e+30
4.731715865774165e+27
3.51641332034152e+27
9.5244355584055e+27
2.1833164509874595e+28
3.9479764235148726e+29
2.0254244701069985e+32
1.9726559493176444e+28
1.7882060446795085e+31
1.0206444618909423e+28
7.236902645803905e+27
4.740540263957935e+27
2.880362532072354e+27
9.435336181457488e+27
4.063403066350934e+27
1.222634947753517e+28
1.0908936172675384e+32
1.3227513512463916e+28
1.2385593222083571e+30
1.1394088272040078e+28
3.765276117231475e+27
1.1130705998328495e+28
7.489239425728107e+27
8.006554220155718e+30
2.00704538506656e+28
2.1015248530909848e+30
1.786178417243639e+32
1.0058843149841215e+28
4.7778537616754433e+30
2.7524146980780964e+29
2.413836872497641e+30
1.0175313900616026e+28
7.680766615304663e+27
1.2067568587274192e+30
1.3995715887248476e+28
1.782556530375649e+32
1.5889713047510776e+28
7.02686615416823e+29
3.946217380264111e+30
1.567954657686203e+31
7.387433697040557e+31
1.0292405434532896e+28
1.2242871788376852e+28
7.871301581312359e+27
3.512434798117814e+27
1.8984833961056945e+28
4.06256569380337e+30
2.676914345521121e+31
3.394766057489002e+27
1.7042079538746337e+28
2.150002584688724e+29
1.4160507920851132e+29
1.2975136012581929e+32
1.2388529935125016e+28
7.893173275962389e+30
3.9094663279403313e+27
4.114041904379667e+27
3.09088823859239e+27
2.139091007787743e+28
1.5748034841852367e+28
3.019411149813061e+29
1.1245795945849134e+28
1.018455384582846e+28
2.1823758974425278e+28
2.0219425181906253e+32
8.358536345436838e+29
4.252499255898882e+27
1.109529178561218e+28
4.1702576430054e+27
7.882480454075458e+27
4.7685806348962894e+27
1.1239777799195171e+28
3.6295659605680473e+27
3.418709595107128e+30
4.305285011623785e+31
1.8169823577294136e+28
3.205662482673328e+30
1.6975778583149376e+28
7.320761215612589e+27
7.673362494989905e+27
1.8994055459717184e+28
7.603189975601093e+27
1.1079981784850049e+28
1.029559361056555e+28
2.1836557713888912e+28
3.262687995774464e+31
3.0982740948702965e+27
3.258572772432674e+27
7.884295621466257e+27
9.419087398089756e+27
8.805205600582143e+27
2.8020520133954067e+27
4.760573321106924e+30
1.4163774458846594e+31
3.780607236303775e+27
6.316857622078353e+31
9.643114081750932e+27
1.9135187544497605e+28
9.325426691977712e+31
3.25488072086578e+27
7.275038238700237e+27
1.0545158054214948e+28
6.522687466563689e+27
2.7102418449853294e+27
1.3669940621920515e+28
3.087617716040469e+27
3.259533882487693e+27
1.3815798160692873e+30
9.602047493566712e+27
1.7689517553003e+28
7.883662339950364e+27
6.55865741579081e+31
6.0744629678531e+30
3.853979113819288e+30
7.116959801567729e+30
3.4507487488548406e+27
2.841577583869703e+27
1.110573980372262e+28
3.2529981796857405e+27
7.608460637977549e+27
3.115217116129061e+29
1.265350481543588e+28
1.2039377391441164e+28
8.14691812988786e+27
3.114119190510185e+27
9.761483449715724e+27
8.813590582487683e+27
1.1644449597475471e+28
3.590676581600923e+27
6.816356642827116e+31
1.5785014813693284e+32
1.4859123077106138e+31
6.615398505842562e+27
5.066140819141436e+29
3.0846374057448606e+27
2.239286183079943e+28
2.958350974866259e+27
2.8556166245637085e+27
6.320994989691895e+27
1.829909606809289e+30
1.1130143545168648e+28
1.595001560372588e+28
1.7590387543922586e+30
3.259865044135633e+30
7.090561492294465e+27
1.6786391642112e+30
7.865002509692868e+30
3.0935762624253866e+27
1.943671690042801e+28
3.518226143184391e+27
3.9968950569576567e+31
3.860840404738234e+30
2.6074182063531647e+27
1.028517425770598e+28
3.062431156134684e+27
1.094765672009477e+28
7.113233662223352e+27
2.679148556533098e+30
4.440236934133813e+27
7.586785209515372e+29
9.422163720761076e+27
2.138460929776055e+28
1.2361945547195437e+28
7.136938985890823e+27
1.322448895463027e+28
1.833538349137036e+28
3.622826576446428e+30
7.685246974999182e+30
6.568253604138095e+28
1.3641311836640837e+28
2.7625005747432505e+27
3.712835135488226e+27
7.690837272397561e+27
1.6872655199522347e+28
1.113297931329338e+28
8.964379262337729e+27
3.0979214625190364e+30
3.0845469721853513e+30
9.778324208702976e+27
3.76742630468191e+30
1.0613640210836936e+28
2.1206571721282415e+30
9.896109902365028e+27
6.27236962679194e+27
1.0211509708240948e+28
2.013918113808973e+28
2.014057485267872e+28
1.1040146728996374e+28
3.7274833616167296e+27
3.676044837924011e+27
1.8554940482511544e+32
1.1297636517044127e+30
2.7436020981345987e+27
1.0546223741604471e+28
2.701051112738117e+30
9.257163350566166e+27
7.697573478188447e+29
1.7151684494423077e+30
3.251695804783487e+27
1.35876148499095e+28
9.78102199134537e+27
1.7498465747037116e+29
1.057290954597191e+28
1.4131002537897611e+28
2.519966046113e+30
6.452764295268799e+31
8.944111415785005e+27
1.0653738809818472e+30
2.34941195510413e+28
1.6007966919809654e+28
3.2991447888405303e+31
4.129269344739627e+27
1.0977507304762906e+28
4.338382430282813e+28
4.177386374548386e+27
1.811140153624336e+30
1.006127233041076e+31
8.105833746818189e+27
4.503886439660186e+27
1.586302037532682e+28
7.14769556760384e+30
1.0792467288470745e+32
4.688081653688896e+27
9.886398928208344e+27
2.88072372848003e+27
1.0986328165473662e+28
1.093491210390618e+31
1.3213949324234582e+28
1.024251505550556e+28
1.2235902560273148e+28
1.0556892678041056e+28
3.0027770766304545e+27
9.383358531258228e+27
4.349121074255638e+27
6.6442027937544485e+31
5.0562669090101934e+30
2.5053759352272816e+29
3.569014627867301e+27
1.8800674385750335e+28
9.971098641947287e+27
2.76303278632832e+31
1.361929711620406e+28
1.7954307260445954e+29
4.905770185563092e+32
1.3211769883301526e+28
9.3752457885194e+29
4.076932273538352e+27
3.736705371864185e+27
3.799529839055118e+27
8.019438083052975e+27
1.84349194118687e+28
8.682818877873307e+27
1.0436743563967786e+28
3.3459136053020603e+30
3.3332096208584866e+27
6.664464000103389e+31
9.424241563474558e+27
1.8116596862178177e+32
2.5707546232792374e+27
4.697084977484363e+27
8.016799587664937e+27
2.715627524468415e+27
1.0553040969814034e+28
8.705160911376052e+29
6.389418554703218e+29
1.3226118164049195e+28
2.525918132299476e+27
2.2115521489249865e+30
1.1114664463701547e+28
7.341246111091367e+31
4.417479881033717e+27
9.067208962674716e+27
2.9572059280503384e+27
8.752969067655221e+27
1.807736685107958e+28
2.2363232562842024e+28
6.562453806954646e+27
2.2627140148838226e+31
6.436432870653596e+31
1.2296689020813785e+28
1.3667849197179018e+28
3.991052105044324e+27
4.123827577890053e+27
2.688366885333827e+31
1.801511742753478e+28
3.6791546684350814e+27
9.253472116104216e+27
3.094598036468966e+27
1.3683993550321372e+28
3.5151439635464737e+27
4.058152186516026e+27
3.920737658445551e+27
7.795967518223319e+31
9.090490926194072e+27
1.6167310327691947e+28
4.338310182544145e+29
4.1636944167355374e+27
9.366731019915697e+31
5.347862452409385e+30
1.102652825718558e+28
3.842197468752712e+27
1.6884023625749709e+28
7.111944545238739e+27
3.0891918509068294e+27
6.235088631903793e+31
1.1031094615799165e+28
1.029527771141299e+28
1.3063572399832896e+28
3.5121699062127105e+27
1.5929367367821628e+28
1.1244631578578262e+28
1.433671786924518e+28
4.623223266875559e+31
2.5385599341379685e+32
6.521422427726753e+27
2.895780228230307e+27
1.872372772547044e+28
9.808953896700456e+29
3.085582383525959e+27
2.9576254347049376e+27
5.99848447943066e+31
1.1162341999483525e+28
8.021039515209235e+27
3.8124648656365335e+27
3.8167164017161526e+27
1.6880602348621618e+28
2.8768848551389866e+27
1.663191773774877e+29
3.856939390906873e+27
9.100521033111724e+30
6.84376787954146e+31
1.4388913423056982e+30
3.845506648323627e+27
1.061047254674719e+28
1.164803356455288e+28
4.602394116961785e+30
7.821942087175628e+27
1.6039479373381912e+28
4.606366705530484e+27
9.35343671773425e+27
1.4330629569610633e+32
3.5612097115070046e+27
7.96900844806971e+27
1.5538172360077225e+28
1.1193511962832283e+28
2.755811224689797e+30
4.278764866258487e+27
1.9069016771073773e+28
3.737497467292227e+27
3.145955570157049e+27
1.195840017027567e+30
3.038994157889812e+27
3.583074279187689e+27
1.3172477118400124e+28
4.837672534549867e+28
2.382029404329244e+31
1.0959454707895005e+28
2.7961878692354843e+27
1.3213223028231694e+28
2.985627982351582e+31
1.8998070187741431e+28
3.7613941940685553e+27
1.3136463454392057e+30
3.495508357423008e+27
6.390693123242343e+27
1.1615442314827956e+30
4.060518744175926e+27
1.0316251436288146e+28
3.783532079454607e+31
8.152431555941328e+27
2.696898498240201e+27
3.802329451489369e+27
3.706944330499312e+27
2.9577909697490264e+27
1.8427743266769884e+32
9.953051254839744e+27
3.0112764388283934e+27
3.3628662347364723e+27
1.833253698570682e+28
1.3175304146632137e+28
4.02719351729685e+30
4.056674713437371e+27
4.9479218923395215e+29
1.4346768161796693e+30
8.587833196779491e+27
